date_recorded,lon,lat,easting,northing,enquiry_category,division,client_office,grid_cell,grid_x,grid_y,year,month,dayofweek,hour,is_weekend,is_winter_spring,days_since_apr2016,repeat_within_14d_200m,source_file
2016-12-30 16:47:00,-5.913855056514168,54.57097713725481,334965.096124005,371188.941359385,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1674_1855,1674,1855,2016,12,4,16,0,1,273.69930555555555,1,pothole_enquiries_2016.csv
2016-12-30 16:51:00,-6.657749732064821,54.35539514864911,287316.722817627,346019.642914645,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1436_1730,1436,1730,2016,12,4,16,0,1,273.70208333333335,0,pothole_enquiries_2016.csv
2016-12-30 17:04:00,-6.252193472734158,54.552052212747924,313138.641239629,368485.74221902,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1565_1842,1565,1842,2016,12,4,17,0,1,273.7111111111111,0,pothole_enquiries_2016.csv
2016-12-31 03:49:00,-5.70717340286166,54.597419014553466,348233.494127017,374548.086867664,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1741_1872,1741,1872,2016,12,5,3,1,1,274.1590277777778,0,pothole_enquiries_2016.csv
2016-12-31 13:24:00,-6.574188725477738,55.172258008420904,290900.216797936,437052.646750535,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1454_2185,1454,2185,2016,12,5,13,1,1,274.55833333333334,0,pothole_enquiries_2016.csv
2017-01-01 21:22:00,-5.729974110763657,54.60045625808408,346749.217946893,374838.253429122,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1733_1874,1733,1874,2017,1,6,21,1,1,275.8902777777778,1,pothole_enquiries_2016.csv
2017-01-02 14:59:00,-5.953504939804354,54.61945386829759,332244.020889036,376508.850395281,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1661_1882,1661,1882,2017,1,0,14,0,1,276.62430555555557,0,pothole_enquiries_2016.csv
2017-01-02 20:34:00,-7.315677678326513,54.98923759235333,243853.662766811,415963.168854712,Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1219_2079,1219,2079,2017,1,0,20,0,1,276.8569444444444,1,pothole_enquiries_2016.csv
2017-01-02 21:05:00,-6.273613524102505,54.84319199903254,310955.53948297,400856.847698475,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1554_2004,1554,2004,2017,1,0,21,0,1,276.87847222222223,0,pothole_enquiries_2016.csv
2017-01-02 21:48:00,-5.975060904019923,54.67659408815745,330668.353472912,382828.088303295,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1653_1914,1653,1914,2017,1,0,21,0,1,276.90833333333336,0,pothole_enquiries_2016.csv
2017-01-02 22:38:00,-6.559469235894969,54.65370209630318,293026.159327333,379349.40823081,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1465_1896,1465,1896,2017,1,0,22,0,1,276.94305555555553,0,pothole_enquiries_2016.csv
2017-01-02 22:38:00,-7.315790331096658,54.98916064905793,243846.535470008,415954.532597833,Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1219_2079,1219,2079,2017,1,0,22,0,1,276.94305555555553,0,pothole_enquiries_2016.csv
2017-01-03 09:05:00,-7.374803325895449,54.366168839324146,240686.806278163,346568.126568187,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1203_1732,1203,1732,2017,1,1,9,0,1,277.37847222222223,0,pothole_enquiries_2016.csv
2017-01-03 09:08:00,-6.78404249097965,54.37326959509835,279071.711775997,347860.179431193,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1395_1739,1395,1739,2017,1,1,9,0,1,277.38055555555553,0,pothole_enquiries_2016.csv
2017-01-03 09:18:00,-5.914123545276405,54.57153929000335,334945.877620175,371250.990996848,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1674_1856,1674,1856,2017,1,1,9,0,1,277.3875,0,pothole_enquiries_2016.csv
2017-01-03 09:44:00,-6.549638065499405,55.0496321738565,292748.027048843,423434.526423931,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1463_2117,1463,2117,2017,1,1,9,0,1,277.40555555555557,0,pothole_enquiries_2016.csv
2017-01-03 10:15:00,-6.664128581249392,54.33283891544387,286949.602174622,343501.126519572,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1434_1717,1434,1717,2017,1,1,10,0,1,277.4270833333333,0,pothole_enquiries_2016.csv
2017-01-03 10:19:00,-5.9939621793306115,54.518467032816275,329951.830503964,365193.912796504,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1649_1825,1649,1825,2017,1,1,10,0,1,277.4298611111111,0,pothole_enquiries_2016.csv
2017-01-03 10:41:00,-7.263496375717831,54.174797520666935,248144.1413939,325336.299497501,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1240_1626,1240,1626,2017,1,1,10,0,1,277.4451388888889,0,pothole_enquiries_2016.csv
2017-01-03 11:03:00,-6.513516514546761,54.82147915532493,295596.121555147,398086.518566811,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1477_1990,1477,1990,2017,1,1,11,0,1,277.4604166666667,0,pothole_enquiries_2016.csv
2017-01-03 11:04:00,-6.454900356775767,54.34233557291675,300536.158869538,344836.238466904,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1502_1724,1502,1724,2017,1,1,11,0,1,277.4611111111111,0,pothole_enquiries_2016.csv
2017-01-03 11:16:00,-6.26916255105071,54.33800065148566,312626.603094338,344634.470064882,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1563_1723,1563,1723,2017,1,1,11,0,1,277.46944444444443,0,pothole_enquiries_2016.csv
2017-01-03 11:35:00,-6.278252943702651,54.87169196174661,310579.530369411,404021.783342587,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1552_2020,1552,2020,2017,1,1,11,0,1,277.4826388888889,0,pothole_enquiries_2016.csv
2017-01-03 11:39:00,-6.671826520503024,54.70312899506344,285670.49383278,384708.218354168,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1428_1923,1428,1923,2017,1,1,11,0,1,277.48541666666665,0,pothole_enquiries_2016.csv
2017-01-03 11:39:00,-5.5320329631363006,54.46831213375825,360055.012898225,360563.935089629,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1800_1802,1800,1802,2017,1,1,11,0,1,277.48541666666665,0,pothole_enquiries_2016.csv
2017-01-03 12:40:24,-6.911096886979957,55.15191177494988,269468.93237237,434400.75489375,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1347_2172,1347,2172,2017,1,1,12,0,1,277.52805555555557,0,pothole_enquiries_2016.csv
2017-01-03 12:51:00,-7.760135641508509,54.670973162237885,215524.12008159,380344.602194532,Call Centre Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1077_1901,1077,1901,2017,1,1,12,0,1,277.53541666666666,0,pothole_enquiries_2016.csv
2017-01-03 12:58:00,-6.09542833046987,54.43277642662452,323640.239724826,355474.059363195,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1618_1777,1618,1777,2017,1,1,12,0,1,277.54027777777776,0,pothole_enquiries_2016.csv
2017-01-03 13:02:00,-6.939284229042026,54.442745062748536,268866.711018279,355430.525205957,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (SOUTH),1344_1777,1344,1777,2017,1,1,13,0,1,277.54305555555555,0,pothole_enquiries_2016.csv
2017-01-03 13:13:00,-6.104300827717718,54.45060829149543,323011.102694256,357443.161786799,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1615_1787,1615,1787,2017,1,1,13,0,1,277.55069444444445,1,pothole_enquiries_2016.csv
2017-01-03 13:24:00,-7.257813495638231,55.01468399748304,247527.578788792,418833.760011247,Call Centre Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1237_2094,1237,2094,2017,1,1,13,0,1,277.55833333333334,0,pothole_enquiries_2016.csv
2017-01-03 13:31:00,-5.9732658782993235,54.67902693411563,330776.30721674,383102.202187099,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1653_1915,1653,1915,2017,1,1,13,0,1,277.56319444444443,0,pothole_enquiries_2016.csv
2017-01-03 13:48:00,-5.981445287350417,54.58330108879277,330555.051526697,372432.913926339,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1652_1862,1652,1862,2017,1,1,13,0,1,277.575,0,pothole_enquiries_2016.csv
2017-01-03 13:56:00,-5.9492711973297325,54.6652253352133,332368.672386483,381611.069226496,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1661_1908,1661,1908,2017,1,1,13,0,1,277.5805555555556,0,pothole_enquiries_2016.csv
2017-01-03 14:05:00,-6.574628115896427,54.979689663845804,291309.66440373,415615.94164043,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1456_2078,1456,2078,2017,1,1,14,0,1,277.58680555555554,0,pothole_enquiries_2016.csv
2017-01-03 14:05:04,-6.414772252841369,54.88491241873788,301782.84314763,405286.42084709,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1508_2026,1508,2026,2017,1,1,14,0,1,277.58685185185186,0,pothole_enquiries_2016.csv
2017-01-03 14:33:00,-6.146086391112364,54.78033801028374,319332.37011324,394070.28436602,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1596_1970,1596,1970,2017,1,1,14,0,1,277.60625,0,pothole_enquiries_2016.csv
2017-01-03 15:20:00,-5.659727625963405,54.5952029922828,351307.571110568,374402.57601169,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1756_1872,1756,1872,2017,1,1,15,0,1,277.6388888888889,0,pothole_enquiries_2016.csv
2017-01-03 16:00:33,-6.60793101397717,54.75525725999215,289674.17375714,390590.53410662,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1448_1952,1448,1952,2017,1,1,16,0,1,277.6670486111111,0,pothole_enquiries_2016.csv
2017-01-03 16:16:00,-6.527844964052971,54.66326056781905,295044.864305433,380455.688125974,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1475_1902,1475,1902,2017,1,1,16,0,1,277.6777777777778,0,pothole_enquiries_2016.csv
2017-01-03 16:22:00,-5.957011150495232,54.66999231703167,331853.890278353,382127.063048557,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1659_1910,1659,1910,2017,1,1,16,0,1,277.68194444444447,1,pothole_enquiries_2016.csv
2017-01-03 16:55:16,-6.576691536939843,54.194002813537686,292948.93111917,328159.56999403,Complaints,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1464_1640,1464,1640,2017,1,1,16,0,1,277.7050462962963,0,pothole_enquiries_2016.csv
2017-01-03 16:58:00,-6.251586349259436,54.54923485324786,313185.719925188,368173.14062378,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1565_1840,1565,1840,2017,1,1,16,0,1,277.70694444444445,0,pothole_enquiries_2016.csv
2017-01-03 17:04:00,-6.209085535500399,54.53952503522574,315963.127909556,367161.650455797,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1579_1835,1579,1835,2017,1,1,17,0,1,277.7111111111111,0,pothole_enquiries_2016.csv
2017-01-03 17:04:00,-6.1960090041955995,54.13515902682228,317961.284628381,322178.332488662,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1589_1610,1589,1610,2017,1,1,17,0,1,277.7111111111111,0,pothole_enquiries_2016.csv
2017-01-03 17:40:00,-7.239980403091674,54.70842388614176,249038.412402173,384752.647739213,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1245_1923,1245,1923,2017,1,1,17,0,1,277.7361111111111,0,pothole_enquiries_2016.csv
2017-01-03 23:11:00,-6.716280289446215,54.64109528743957,282931.172663387,377749.778022722,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1414_1888,1414,1888,2017,1,1,23,0,1,277.9659722222222,0,pothole_enquiries_2016.csv
2017-01-03 23:14:00,-6.699137583256352,54.64819808656755,284023.275245915,378560.768161154,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1420_1892,1420,1892,2017,1,1,23,0,1,277.96805555555557,0,pothole_enquiries_2016.csv
2017-01-03 23:17:00,-6.735051870402671,54.654196229208495,281692.987801525,379186.077572465,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1408_1895,1408,1895,2017,1,1,23,0,1,277.97013888888887,0,pothole_enquiries_2016.csv
2017-01-04 09:07:00,-6.626712551397825,55.03657890451162,287850.69905743,421881.937559229,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1439_2109,1439,2109,2017,1,2,9,0,1,278.3798611111111,0,pothole_enquiries_2016.csv
2017-01-04 09:26:00,-6.770372257591088,55.04370669318169,278652.21280991,422504.34948387,Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1393_2112,1393,2112,2017,1,2,9,0,1,278.3930555555556,0,pothole_enquiries_2016.csv
2017-01-04 09:35:00,-5.934946572249986,54.54817877669933,333675.797611117,368611.299012405,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1668_1843,1668,1843,2017,1,2,9,0,1,278.39930555555554,0,pothole_enquiries_2016.csv
2017-01-04 10:46:00,-6.3254047153638275,54.45058966721637,308670.876378565,357077.374879023,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1543_1785,1543,1785,2017,1,2,10,0,1,278.4486111111111,0,pothole_enquiries_2016.csv
2017-01-04 10:55:07,-6.430410259448133,54.17322703800104,302547.4850314,326049.56485791,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1512_1630,1512,1630,2017,1,2,10,0,1,278.4549421296296,0,pothole_enquiries_2016.csv
2017-01-04 11:32:00,-6.912861730984878,54.58064603764196,270343.653824188,370806.700158245,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1351_1854,1351,1854,2017,1,2,11,0,1,278.48055555555555,0,pothole_enquiries_2016.csv
2017-01-04 12:07:00,-5.693313389251071,54.49852094436335,349490.316291077,363571.079541677,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1747_1817,1747,1817,2017,1,2,12,0,1,278.5048611111111,0,pothole_enquiries_2016.csv
2017-01-04 12:10:00,-7.051481640720716,54.61161541991798,261334.121750005,374124.240208259,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1306_1870,1306,1870,2017,1,2,12,0,1,278.50694444444446,0,pothole_enquiries_2016.csv
2017-01-04 14:00:00,-5.5642992150359065,54.543220879361634,357674.747274001,368827.307672419,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1788_1844,1788,1844,2017,1,2,14,0,1,278.5833333333333,0,pothole_enquiries_2016.csv
2017-01-04 14:10:40,-6.1612794229976116,54.89648956591887,318015.56455846,406972.81175739,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1590_2034,1590,2034,2017,1,2,14,0,1,278.5907407407407,0,pothole_enquiries_2016.csv
2017-01-04 14:16:00,-5.566439459238088,54.56571141278587,357449.598355231,371325.401236164,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1787_1856,1787,1856,2017,1,2,14,0,1,278.59444444444443,0,pothole_enquiries_2016.csv
2017-01-04 14:33:00,-5.769551208207468,54.52696778451627,344451.551261643,366577.666825335,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1722_1832,1722,1832,2017,1,2,14,0,1,278.60625,0,pothole_enquiries_2016.csv
2017-01-04 14:42:00,-7.568592647122694,54.68773273814696,227870.74196625,382269.414635979,Call Centre Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1139_1911,1139,1911,2017,1,2,14,0,1,278.6125,0,pothole_enquiries_2016.csv
2017-01-04 14:48:00,-5.840997746250478,54.54851943882327,339753.040856845,368831.848829512,Public Enquiry,EASTERN DIVISION,ARDS & NORTH DOWN,1698_1844,1698,1844,2017,1,2,14,0,1,278.6166666666667,0,pothole_enquiries_2016.csv
2017-01-04 15:24:00,-7.301512135991113,54.60243000516397,245189.603994441,372912.35296871,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1225_1864,1225,1864,2017,1,2,15,0,1,278.64166666666665,0,pothole_enquiries_2016.csv
2017-01-04 15:49:42,-6.22948985538494,54.94202111123449,313511.61979211,411928.02230619,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1567_2059,1567,2059,2017,1,2,15,0,1,278.6595138888889,0,pothole_enquiries_2016.csv
2017-01-04 15:59:55,-6.577089452752847,54.77085361268776,291624.4875536,392366.44304039,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1458_1961,1458,1961,2017,1,2,15,0,1,278.6666087962963,0,pothole_enquiries_2016.csv
2017-01-04 16:04:00,-6.058187079964904,55.059927662011106,324123.670964169,425342.930159888,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1620_2126,1620,2126,2017,1,2,16,0,1,278.6694444444444,0,pothole_enquiries_2016.csv
2017-01-04 16:07:00,-5.7130905911615475,54.62000592217037,347769.283806702,377049.343666032,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1738_1885,1738,1885,2017,1,2,16,0,1,278.6715277777778,0,pothole_enquiries_2016.csv
2017-01-04 17:58:00,-7.249824330854527,54.68582705429863,248430.788005494,382230.36807406,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1242_1911,1242,1911,2017,1,2,17,0,1,278.74861111111113,0,pothole_enquiries_2016.csv
2017-01-04 18:03:00,-7.271684261071164,54.675371174412135,247033.039403663,381051.582900724,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1235_1905,1235,1905,2017,1,2,18,0,1,278.75208333333336,0,pothole_enquiries_2016.csv
2017-01-04 18:12:00,-5.915291347408159,54.59993928432391,334776.578604618,374409.545822367,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1673_1872,1673,1872,2017,1,2,18,0,1,278.7583333333333,0,pothole_enquiries_2016.csv
2017-01-04 21:58:00,-5.955546040221543,54.66875758959589,331952.40304021,381992.392414586,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1659_1909,1659,1909,2017,1,2,21,0,1,278.91527777777776,0,pothole_enquiries_2016.csv
2017-01-04 22:20:00,-6.791317654414088,54.42203712560786,278505.783492737,353280.278845253,Public Enquiry,WESTERN DIVISION,MID ULSTER (SOUTH),1392_1766,1392,1766,2017,1,2,22,0,1,278.93055555555554,0,pothole_enquiries_2016.csv
2017-01-04 22:58:00,-7.546723280714611,54.318726905010095,229545.929766018,341201.624527093,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1147_1706,1147,1706,2017,1,2,22,0,1,278.95694444444445,0,pothole_enquiries_2016.csv
2017-01-05 03:39:00,-5.6788165916723745,54.6201837925573,349982.132702587,377141.764138545,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1749_1885,1749,1885,2017,1,3,3,0,1,279.15208333333334,0,pothole_enquiries_2016.csv
2017-01-05 08:22:00,-5.888262620429136,54.40363820228128,337179.066649891,352614.646076433,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1685_1763,1685,1763,2017,1,3,8,0,1,279.3486111111111,0,pothole_enquiries_2016.csv
2017-01-05 08:29:00,-5.933279396971868,54.59812377663035,333620.17819452,374173.14073672,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1668_1870,1668,1870,2017,1,3,8,0,1,279.3534722222222,1,pothole_enquiries_2016.csv
2017-01-05 08:42:00,-6.731017276765031,54.52356278037702,282215.979207289,364649.846480327,Public Enquiry,WESTERN DIVISION,MID ULSTER (SOUTH),1411_1823,1411,1823,2017,1,3,8,0,1,279.3625,0,pothole_enquiries_2016.csv
2017-01-05 09:18:00,-7.062999460889131,54.7005514745369,260457.82582287,384014.27737496,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1302_1920,1302,1920,2017,1,3,9,0,1,279.3875,0,pothole_enquiries_2016.csv
2017-01-05 09:29:00,-5.997312865586695,54.44306343603184,329973.773685184,356795.625158926,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1649_1783,1649,1783,2017,1,3,9,0,1,279.3951388888889,0,pothole_enquiries_2016.csv
2017-01-05 09:57:00,-6.392206388599605,54.721870992508656,303647.277261695,387171.439876533,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1518_1935,1518,1935,2017,1,3,9,0,1,279.4145833333333,1,pothole_enquiries_2016.csv
2017-01-05 10:01:00,-6.026305076053806,54.444218456737964,328089.527517357,356871.051958802,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1640_1784,1640,1784,2017,1,3,10,0,1,279.4173611111111,0,pothole_enquiries_2016.csv
2017-01-05 11:05:45,-6.220235218145399,54.63330953957136,314977.15625,377581.75,Correspondence,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1574_1887,1574,1887,2017,1,3,11,0,1,279.46232638888887,1,pothole_enquiries_2016.csv
2017-01-05 11:14:00,-5.680045319051509,54.627665148809704,349875.271057858,377971.745452241,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1749_1889,1749,1889,2017,1,3,11,0,1,279.46805555555557,0,pothole_enquiries_2016.csv
2017-01-05 11:18:00,-6.283095251326274,54.896880086674756,310199.941609716,406817.801996119,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1550_2034,1550,2034,2017,1,3,11,0,1,279.47083333333336,1,pothole_enquiries_2016.csv
2017-01-05 11:19:00,-6.283422480795184,54.8972332955587,310177.98547207,406856.602362686,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1550_2034,1550,2034,2017,1,3,11,0,1,279.4715277777778,1,pothole_enquiries_2016.csv
2017-01-05 11:20:00,-6.283650468540889,54.897373652814494,310162.976951324,406871.866699674,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1550_2034,1550,2034,2017,1,3,11,0,1,279.47222222222223,0,pothole_enquiries_2016.csv
2017-01-05 11:51:00,-7.03592445059127,54.55877011241819,262419.97890324,368255.467066051,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1312_1841,1312,1841,2017,1,3,11,0,1,279.49375,0,pothole_enquiries_2016.csv
2017-01-05 13:03:00,-6.347590169708856,54.77184914368401,306390.805232522,392801.175131788,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1531_1964,1531,1964,2017,1,3,13,0,1,279.54375,0,pothole_enquiries_2016.csv
2017-01-05 13:05:00,-6.077868270609328,54.50838606359297,324549.734507637,363920.181170677,Call Centre Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1622_1819,1622,1819,2017,1,3,13,0,1,279.5451388888889,1,pothole_enquiries_2016.csv
2017-01-05 13:34:00,-5.917442215727105,54.5955874643685,334651.953289629,373921.083685288,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1673_1869,1673,1869,2017,1,3,13,0,1,279.5652777777778,0,pothole_enquiries_2016.csv
2017-01-05 14:07:00,-6.381392852015456,54.84330539835896,304031.87905793,400704.155825475,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1520_2003,1520,2003,2017,1,3,14,0,1,279.58819444444447,0,pothole_enquiries_2016.csv
2017-01-05 15:29:00,-6.65795928336853,54.06698684714909,287913.304025707,313918.605446593,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1439_1569,1439,1569,2017,1,3,15,0,1,279.6451388888889,0,pothole_enquiries_2016.csv
2017-01-05 15:58:37,-5.785278018680765,54.7282041489805,342727.16037309,388941.72170012,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1713_1944,1713,1944,2017,1,3,15,0,1,279.6657060185185,0,pothole_enquiries_2016.csv
2017-01-05 16:15:00,-5.45219182450304,54.456194368775115,365279.125694311,359399.939418501,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1826_1796,1826,1796,2017,1,3,16,0,1,279.6770833333333,0,pothole_enquiries_2016.csv
2017-01-05 16:24:00,-5.935442072453242,54.586154211746425,333519.573092928,372836.864109402,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1667_1864,1667,1864,2017,1,3,16,0,1,279.68333333333334,0,pothole_enquiries_2016.csv
2017-01-05 21:12:00,-6.320061575162106,54.15451831190555,309802.473213773,324133.091203048,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1549_1620,1549,1620,2017,1,3,21,0,1,279.8833333333333,0,pothole_enquiries_2016.csv
2017-01-06 09:16:00,-5.8561306680742025,54.61566778668717,338545.940389354,376275.102662091,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1692_1881,1692,1881,2017,1,4,9,0,1,280.3861111111111,0,pothole_enquiries_2016.csv
2017-01-06 09:20:00,-6.116175205275937,54.47977558122624,322154.0685128,360668.74729879,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1610_1803,1610,1803,2017,1,4,9,0,1,280.3888888888889,0,pothole_enquiries_2016.csv
2017-01-06 09:42:00,-7.32551593066277,54.61341483190028,243626.590645472,374119.998857553,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1218_1870,1218,1870,2017,1,4,9,0,1,280.40416666666664,0,pothole_enquiries_2016.csv
2017-01-06 09:42:00,-7.178645867434033,55.01482924198445,252591.819718183,418906.574325493,Call Centre Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1262_2094,1262,2094,2017,1,4,9,0,1,280.40416666666664,0,pothole_enquiries_2016.csv
2017-01-06 10:14:00,-5.7251283916216815,54.38093685017799,347852.44716338,350418.168397704,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1739_1752,1739,1752,2017,1,4,10,0,1,280.4263888888889,0,pothole_enquiries_2016.csv
2017-01-06 11:14:00,-6.495835525052147,54.29802466261936,297979.305621915,339846.732270565,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1489_1699,1489,1699,2017,1,4,11,0,1,280.46805555555557,0,pothole_enquiries_2016.csv
2017-01-06 11:39:00,-7.462566586083547,54.515856645179774,234854.938725578,363183.63589279,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1174_1815,1174,1815,2017,1,4,11,0,1,280.48541666666665,0,pothole_enquiries_2016.csv
