"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Call Centre Public Enquiry",22/01/2018 15:51:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242651.96676826,418758.88142409,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 15:55:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",327304.74189315,350564.3486157,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 15:55:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",301733.06642113,322958.70728556,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 15:57:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311567.79616458,405054.61389806,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 15:57:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",334049.77829989,351996.27647955,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 15:59:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",252167.3425832,362229.17991704,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:00:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311706.23967061,404426.35951653,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:02:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311669.61093472,402852.91457116,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:06:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331689.75150283,352680.53627974,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:06:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",282041.04711709,367638.47059944,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:08:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329302.55738561,382793.24712662,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:09:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283018.72469065,375021.85741062,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:11:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326070.38713911,351835.98459063,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:12:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",303755.80244047,359989.82045339,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:13:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329156.83782346,382401.92759399,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:15:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326302.55947845,354740.05706545,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:18:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306151.44239479,317233.50110065,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:20:50,"WESTERN DIVISION","LONDONDERRY & STRABANE",243995.875,420829.4375,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:19:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289340.56843508,397020.81674944,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:20:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222436.08640251,327921.28977223,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:23:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289037.13202166,396891.44131732,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:24:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244526.27928669,421651.56129979,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:27:43,"WESTERN DIVISION","LONDONDERRY & STRABANE",241465.984375,412744.25,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:26:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289020.04716798,394549.84760073,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:27:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311503.77912146,406267.99659367,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:32:46,"WESTERN DIVISION","MID ULSTER (NORTH)",296202.79134561,404400.59891203,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:29:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284386.70688342,333275.91350224,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:34:08,"WESTERN DIVISION","LONDONDERRY & STRABANE",246978.625,420550.53125,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:31:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284433.703592,332792.45263949,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:32:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",287829.13229193,351754.74688849,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:33:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244341.81182798,403549.6385996,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:36:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291326.64718272,332902.46485267,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:38:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306118.6177072,335201.882888,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:48:06,"WESTERN DIVISION","LONDONDERRY & STRABANE",258209.125,404482.90625,"New Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:46:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340114.8533147,401976.74468715,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 16:47:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",237285.49555499,364980.28456523,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:47:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",366001.14290704,359947.37561382,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 16:56:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",306570.82088982,348243.06973822,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",309717.83510653,439503.70951771,"New Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 17:03:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",308786.66841291,359996.92775801,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 17:04:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",352655.41977817,380561.11963424,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:06:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",283365.64468503,331427.36527389,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:07:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330112.6308005,366893.90657623,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:10:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340178.02808345,402761.90069128,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:20:30,"WESTERN DIVISION","LONDONDERRY & STRABANE",237580.46814191,399119.66643959,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:16:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",243824.13521294,372037.43398103,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:18:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",317799.74143969,348733.42329634,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:29:34,"WESTERN DIVISION","LONDONDERRY & STRABANE",240160.70610062,386664.67367491,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:22:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",276912.87905345,344884.98012444,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:24:00,"NORTHERN DIVISION","MID & EAST ANTRIM",338282.17991704,392894.7141647,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:25:00,"NORTHERN DIVISION","MID & EAST ANTRIM",339705.50880537,392918.26212843,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:32:00,"NORTHERN DIVISION","MID & EAST ANTRIM",328624.05736178,417188.60869105,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:34:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",227648.27398191,343726.73770212,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:36:00,"NORTHERN DIVISION","MID & EAST ANTRIM",338188.04365084,400420.40931711,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:38:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334701.09265719,385147.70318982,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:40:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334308.6594713,385140.00623399,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:47:00,"NORTHERN DIVISION","MID & EAST ANTRIM",328626.324147,417177.40526488,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 17:53:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",264184.14381737,378738.68376937,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:05:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324547.84054061,359904.00736867,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:07:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324935.91892092,362035.46189201,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:07:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331224.647584,351354.28208347,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:14:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340258.88595376,393236.82109898,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:18:00,"NORTHERN DIVISION","MID & EAST ANTRIM",307591.16638093,402218.46393192,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:23:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242339.64098175,419118.31010439,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:25:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",296032.707402,360908.96303233,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:36:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340035.99675496,402032.38200787,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:42:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326163.43138619,364999.10799831,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:45:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243812.62560325,415926.59679536,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:48:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",314260.52988224,360948.52515039,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:52:00,"EASTERN DIVISION","BELFAST SOUTH",337222.02205693,374065.73542697,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 18:53:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",234810.0573419,342354.7114046,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:02:00,"NORTHERN DIVISION","MID & EAST ANTRIM",300399.31463509,407449.01782668,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:02:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334233.78223691,380334.32289815,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:02:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",300941.55692051,386608.29676534,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:03:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334142.56695033,380403.6769431,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:04:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329169.05169896,390700.07921347,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:05:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334104.99604185,380540.73138388,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:08:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313021.85051611,367494.39957682,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:10:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334129.40333693,380414.42180225,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:11:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334233.12021103,380331.87163715,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:13:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",278594.47081111,352596.96408008,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:16:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311736.48672836,408657.37678042,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:19:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",246382.04838835,421956.33803392,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:27:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",314040.10233662,358413.87737699,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:31:00,"NORTHERN DIVISION","MID & EAST ANTRIM",305323.1842097,399357.2040879,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:34:00,"WESTERN DIVISION","MID ULSTER (NORTH)",282906.70417407,396406.03124206,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:35:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311082.86707322,401444.50420219,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:36:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",339364.84816818,339198.80969196,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:37:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350225.27067996,379772.27044702,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:38:00,"NORTHERN DIVISION","MID & EAST ANTRIM",310740.4832101,402272.6764339,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:41:00,"NORTHERN DIVISION","MID & EAST ANTRIM",310888.65405643,401434.3926517,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:44:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",327634.5480749,392853.78634853,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:45:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331833.96635035,362002.81296159,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:45:00,"NORTHERN DIVISION","MID & EAST ANTRIM",313261.88954871,408180.76620808,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:47:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331157.19543673,361732.38462325,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:47:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",315737.09068449,396663.31895237,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:51:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",293596.46177844,413291.53314351,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:56:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340132.18355771,401958.62069257,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:56:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289059.71259797,394717.48484015,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 19:58:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",246428.14247363,375880.37447622,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:00:00,"NORTHERN DIVISION","MID & EAST ANTRIM",317219.49790977,406902.07955534,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:00:00,"NORTHERN DIVISION","MID & EAST ANTRIM",301633.09884383,405225.89408362,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/01/2018 20:01:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",249862.5685166,362224.97028194,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:11:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244312.61880347,421322.30928266,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:13:00,"EASTERN DIVISION","BELFAST NORTH",332427.99901004,376085.52140459,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:16:00,"NORTHERN DIVISION","MID & EAST ANTRIM",314903.41098947,406458.40924923,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:17:00,"NORTHERN DIVISION","MID & EAST ANTRIM",315153.32876755,406508.46338186,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:18:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243496.36105833,420089.76182212,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:20:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348973.14719076,374922.13602856,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:21:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244479.17435213,421594.63214957,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:24:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",317541.48400856,381611.84954176,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:25:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349066.66086954,374803.22741863,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:27:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",297727.84193766,340211.07251712,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:28:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348897.69294081,374960.48380409,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:28:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244000.75040879,420825.5925601,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:28:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",297643.07588273,339703.79910674,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:30:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",301763.61654393,419258.20344381,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:32:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349038.38753082,374393.146751,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:34:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",304289.33637076,329076.28018376,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:47:00,"NORTHERN DIVISION","MID & EAST ANTRIM",310055.17268861,405090.46974218,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 20:53:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329773.54965711,389740.54309542,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:06:00,"WESTERN DIVISION","MID ULSTER (NORTH)",282916.68376934,378258.13597344,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:08:00,"WESTERN DIVISION","MID ULSTER (NORTH)",284044.48901976,378561.86171111,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:10:00,"WESTERN DIVISION","MID ULSTER (NORTH)",288029.7997727,378781.7804631,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:11:00,"WESTERN DIVISION","MID ULSTER (NORTH)",288890.39185849,379185.63465623,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:12:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324610.53485097,359735.44526287,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:12:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316890.87493654,359172.51544112,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:13:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289340.18442477,379784.45408304,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:13:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289172.25635455,379559.11677647,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:15:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289433.05357295,380012.45662942,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:15:00,"NORTHERN DIVISION","MID & EAST ANTRIM",303595.69856492,400746.30643043,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:20:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289624.47187188,380501.00260597,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:22:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289701.01087972,380693.59471044,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:22:00,"EASTERN DIVISION","BELFAST NORTH",329741.07445894,377419.49282402,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:22:00,"WESTERN DIVISION","MID ULSTER (NORTH)",284494.09730333,400559.96171865,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:24:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315377.80855736,360917.65801128,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:25:00,"WESTERN DIVISION","MID ULSTER (NORTH)",280623.70079804,378435.6040127,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:25:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315260.46561434,360815.79322422,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:26:00,"WESTERN DIVISION","MID ULSTER (NORTH)",280160.91054955,378330.06812455,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:33:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316117.45815342,365997.7166413,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:35:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",319624.18652103,377855.70389892,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:36:00,"NORTHERN DIVISION","MID & EAST ANTRIM",310759.77563149,400813.43424561,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:36:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",319736.93231945,377889.10761155,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:38:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",317491.54137033,381725.17674194,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:41:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291323.60546313,404019.70625896,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:41:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",317217.30019684,381592.85173771,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:45:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",240435.1749852,388084.66903732,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 21:49:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",240128.78687242,386717.33270893,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:01:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",338725.14610883,365610.10783617,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:07:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",340092.50607105,351618.31483201,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:07:00,"EASTERN DIVISION","BELFAST SOUTH",336238.69759124,372920.35733638,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:09:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",345009.3954153,375893.70503133,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:11:00,"NORTHERN DIVISION","MID & EAST ANTRIM",320425.1643007,401846.5520457,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:12:00,"EASTERN DIVISION","BELFAST SOUTH",331118.46707513,369426.70170692,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:13:00,"EASTERN DIVISION","BELFAST SOUTH",331104.17954656,369427.8923343,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:13:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",311330.10797139,321661.93393868,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:14:00,"NORTHERN DIVISION","MID & EAST ANTRIM",322575.68407439,409899.46685411,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:14:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330683.72826184,361800.98400853,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:15:00,"NORTHERN DIVISION","MID & EAST ANTRIM",322414.94040726,409909.7742559,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:24:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",262046.93708197,374988.50517523,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:26:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",261464.08234643,373972.77728391,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:30:00,"EASTERN DIVISION","BELFAST SOUTH",337981.2912999,374581.81576717,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:31:00,"EASTERN DIVISION","BELFAST SOUTH",335651.18405017,374130.11487503,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:31:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",332078.27607317,316082.40086113,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:33:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",331017.01124117,314803.61099419,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:41:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",240372.1553848,335666.81118236,"New Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:42:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",326546.64539413,394347.16795782,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:44:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",310948.12308562,344167.65649967,"Completed Enquiries"
"Pothole","Public Enquiry",22/01/2018 22:45:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",326557.75791636,394330.2676636,"Completed Enquiries"
