"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Call Centre Public Enquiry",13/03/2017 16:40:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",247303.71210101,370477.86770807,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",13/03/2017 16:56:00,"NORTHERN DIVISION","MID & EAST ANTRIM",300644.3192363,398190.35996105,"Completed Enquiries"
"Pothole","Public Enquiry",13/03/2017 18:22:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",252203.59057231,423568.21900137,"Completed Enquiries"
"Pothole","Public Enquiry",13/03/2017 22:27:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316279.85720941,367434.60592879,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 07:59:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",314049.03983904,359713.32116195,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 08:46:28,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",245029.36371618,369364.56505653,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 08:55:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",338890.95270299,361995.74098297,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 09:20:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",304557.92720763,421262.64372191,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 09:27:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",349305.7212179,345040.68822143,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 09:28:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",327864.05907628,367267.81862246,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 09:50:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",307778.70929643,329054.5058949,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 09:52:00,"EASTERN DIVISION","BELFAST NORTH",333830.40157479,374094.0093345,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 09:53:00,"EASTERN DIVISION","BELFAST NORTH",333900.91317415,374914.74847598,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 10:02:00,"EASTERN DIVISION","BELFAST SOUTH",335346.50939802,374540.75518584,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 10:33:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332895.54075648,384833.68294387,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 10:49:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290444.6185124,382971.78500974,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 11:10:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",297168.85561124,321065.98423076,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 11:16:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",302316.69459568,356150.81628344,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 11:20:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",313189.61225168,320360.47242823,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 11:22:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",314276.81178407,319004.00786289,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 11:32:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",341823.95336974,374456.5992507,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 11:53:00,"EASTERN DIVISION","BELFAST NORTH",333727.9848658,378868.4666836,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 12:36:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",341675.13722373,366268.11872406,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 12:39:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",342949.53099867,363994.02843747,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 12:46:00,"NORTHERN DIVISION","MID & EAST ANTRIM",330279.1391817,406541.02383371,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 12:48:00,"NORTHERN DIVISION","MID & EAST ANTRIM",330755.14407122,406154.87228536,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 12:49:00,"NORTHERN DIVISION","MID & EAST ANTRIM",329070.30710779,407101.73524679,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 12:51:00,"EASTERN DIVISION","BELFAST NORTH",334602.11627929,377723.45840741,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 13:54:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",346321.2362628,349161.64472736,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 14:08:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320509.85417195,362877.44517822,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 14:52:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",313649.72540427,319840.67195834,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",14/03/2017 15:54:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",317100.19141055,339504.27646896,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 17:02:00,"EASTERN DIVISION","BELFAST SOUTH",333089.11544323,372081.77472271,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 17:26:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324888.39687579,364092.22919312,"Completed Enquiries"
"Pothole","Public Enquiry",14/03/2017 19:49:00,"EASTERN DIVISION","BELFAST SOUTH",333077.89864186,372084.62606891,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 07:37:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",309650.10494453,439481.97921428,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 07:48:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",309653.64375369,437855.69245478,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 07:51:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",309183.87510583,437269.83763723,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 08:28:07,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",246711.33726031,380542.95636188,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 08:54:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",314985.6397426,337885.84599102,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 08:57:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",351495.76692274,357739.80112811,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 09:10:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348859.63235629,381412.76416032,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 09:27:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",328822.0303848,358368.18038268,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 09:30:00,"NORTHERN DIVISION","MID & EAST ANTRIM",310928.38342435,413232.18345187,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 09:56:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",317314.97559478,385677.35831005,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 10:09:08,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",329245.34609784,382548.98625839,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 10:06:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",243029.90627381,373909.88627127,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 10:12:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",288048.78810006,435339.47567944,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 10:15:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",298666.57920582,411460.03807891,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 10:20:00,"NORTHERN DIVISION","MID & EAST ANTRIM",338318.52819405,403626.08005249,"Completed Enquiries"
"Pothole","Correspondence",15/03/2017 10:55:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",351726.01316569,381811.33511133,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 11:38:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348196.0545625,380843.1672752,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 11:47:00,"WESTERN DIVISION","MID ULSTER (NORTH)",268514.47538312,381047.99197781,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 11:58:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291785.24483314,351014.2521841,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 14:10:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291322.96240792,379124.04955126,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 14:53:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",305762.39784946,356125.73956481,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 14:58:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",298497.64782829,353117.53600459,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 14:58:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",223427.18049909,360374.72980694,"New Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 15:11:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",297783.57016762,347528.17514393,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 16:10:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332125.97489628,384246.16223224,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",15/03/2017 16:16:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285754.55723478,342612.12081957,"Completed Enquiries"
"Pothole","Correspondence",15/03/2017 16:32:21,"SOUTHERN DIVISION","ARDS & NORTH DOWN",351365.28125,379662.875,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 18:19:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",351497.50304801,357730.52087038,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 19:35:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",306666.06980781,420235.98437897,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 19:37:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",306572.67170435,418965.05579544,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 19:39:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",306571.54722295,418900.96035475,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 19:48:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",305106.59656258,424215.47798661,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 20:18:00,"EASTERN DIVISION","BELFAST SOUTH",339311.14376429,374227.06246296,"Completed Enquiries"
"Pothole","Public Enquiry",15/03/2017 23:02:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",318541.30566222,362975.52435693,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 08:40:24,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",255297.79638319,372386.68635148,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 09:27:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321858.38508594,364844.23725764,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 09:29:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321828.88398527,364697.92238168,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 09:30:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",241187.4430192,350200.40377612,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 09:37:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",308428.61058545,417962.20747607,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 09:50:36,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",272027.59375,405386.8125,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 10:11:03,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",219238.12815737,335540.16679367,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 10:13:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348889.87662983,365744.04470409,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 10:52:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",327012.03919544,323707.97057031,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 10:56:00,"EASTERN DIVISION","BELFAST SOUTH",330155.82499365,370085.97241978,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 11:22:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",351465.78043196,357799.03582957,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 11:27:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349455.02726275,366537.66353397,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 12:32:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",284323.02402649,431113.20158666,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 12:47:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",284325.59901167,431106.74898447,"Completed Enquiries"
"Pothole","Complaints",16/03/2017 13:34:46,"EASTERN DIVISION","CASTLEREAGH / LISBURN",321407.43690907,365680.43766499,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 13:47:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",258015.96778423,382989.37527516,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 13:51:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",258747.33900601,383434.97318178,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 14:15:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",248963.17909155,375849.93070021,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 14:50:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316779.98350053,359312.95658705,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 15:53:34,"NORTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 16:07:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",225247.77627846,362176.74765049,"New Enquiries"
"Pothole","Public Enquiry",16/03/2017 16:17:38,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",221197.54804843,361471.31605359,"New Enquiries"
"Pothole","Call Centre Public Enquiry",16/03/2017 16:52:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",254928.23308777,358399.87285155,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 17:46:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",310571.43161699,327010.21978332,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 18:05:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330750.73149398,360945.9617987,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 18:18:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330942.19362247,361962.24787273,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 23:22:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331317.43968548,383818.0655427,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 23:24:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",327824.68214089,363588.99135339,"Completed Enquiries"
"Pothole","Public Enquiry",16/03/2017 23:36:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",332114.77945943,359242.76244341,"Completed Enquiries"
"Pothole","Public Enquiry",17/03/2017 00:40:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",300450.15534248,420770.38967907,"Completed Enquiries"
"Pothole","Public Enquiry",17/03/2017 07:15:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",332309.26536704,382212.57066506,"Completed Enquiries"
"Pothole","Public Enquiry",17/03/2017 09:10:00,"NORTHERN DIVISION","MID & EAST ANTRIM",341105.04338129,388607.74212679,"Completed Enquiries"
"Pothole","Public Enquiry",17/03/2017 09:11:00,"NORTHERN DIVISION","MID & EAST ANTRIM",341017.05101177,388606.20662941,"Completed Enquiries"
"Pothole","Public Enquiry",17/03/2017 16:06:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349789.3500127,380384.57871899,"Enquiries In Progress"
"Pothole","Public Enquiry",17/03/2017 19:07:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",307525.01091946,333658.98092122,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2017 08:58:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307642.86052197,342923.42049783,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2017 15:55:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222769.18042504,344455.34196934,"New Enquiries"
"Pothole","Public Enquiry",18/03/2017 15:58:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",221540.8498434,344247.77592921,"Completed Enquiries"
"Pothole","Public Enquiry",18/03/2017 16:41:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330308.68063671,357905.68116583,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2017 09:59:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",302669.25817038,335071.03549656,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2017 15:39:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",283799.53795192,432676.86868174,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2017 16:29:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",315979.8650333,381228.65027927,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2017 17:59:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",299482.88186283,330133.49811671,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2017 18:00:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",299486.4084817,330131.48682912,"Completed Enquiries"
"Pothole","Public Enquiry",19/03/2017 18:34:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306256.55206164,327859.84137397,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 09:09:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",347062.43942989,361029.77428393,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 09:12:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",311469.78071237,381499.45268626,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 09:23:00,"NORTHERN DIVISION","MID & EAST ANTRIM",298544.22699179,407070.73444247,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 09:31:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",352377.52196046,355798.30094826,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 09:43:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",348839.31413513,380556.60727288,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",20/03/2017 09:44:00,"EASTERN DIVISION","BELFAST NORTH",331705.0532131,374766.43226653,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",20/03/2017 10:04:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316767.9449348,359332.86652273,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 10:46:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",286505.1259565,420378.66554994,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 11:22:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",346267.74071309,349626.33667239,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 12:02:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294795.11861823,376310.93798154,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 12:15:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",258321.31688681,412875.55039791,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 12:22:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",311920.45412113,376508.76930404,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 12:44:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",281403.06014519,416851.76960037,"Enquiries In Progress"
"Pothole","Public Enquiry",20/03/2017 12:48:00,"EASTERN DIVISION","BELFAST SOUTH",335010.2035814,373957.12420623,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 12:56:00,"NORTHERN DIVISION","MID & EAST ANTRIM",309820.71073576,399999.87378286,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 13:02:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",300101.97785516,329871.5082379,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 13:02:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",333705.39792356,356510.27743205,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 13:09:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",332126.95838627,359264.91992631,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 13:18:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243363.9422678,416851.47632503,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 13:34:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291810.40114086,357088.63950974,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 13:40:00,"EASTERN DIVISION","BELFAST NORTH",327101.07884598,369900.9897553,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 14:04:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",222205.69024638,361657.3695284,"New Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 14:12:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",351478.1008382,357121.67221234,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 14:14:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",350641.88354077,356755.09127085,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 14:19:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350984.32198799,381973.75065616,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 14:39:19,"NORTHERN DIVISION","MID & EAST ANTRIM",299537.35139559,397762.49044676,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 14:48:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",304273.5727923,433193.78105155,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 15:00:54,"WESTERN DIVISION","MID ULSTER (SOUTH)",257554.86645496,359733.99556524,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 15:00:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",243153.21783719,359220.91786257,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 15:06:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",351526.54890567,357673.82554398,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 15:17:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",303905.51134534,427196.36808906,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 15:38:00,"NORTHERN DIVISION","MID & EAST ANTRIM",326890.68391752,408112.30778512,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 16:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243377.25091017,416880.21626026,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/03/2017 16:38:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",230966.54135973,341428.02097621,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 17:54:00,"NORTHERN DIVISION","MID & EAST ANTRIM",314520.15377616,397068.7349293,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 17:56:00,"NORTHERN DIVISION","MID & EAST ANTRIM",314761.71884264,396939.35342053,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 20:16:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",229412.86582425,374432.15145838,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 20:30:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",229413.69222488,374385.96213309,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 20:38:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",316735.45650355,378249.39951263,"Enquiries In Progress"
"Pothole","Public Enquiry",20/03/2017 21:02:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326327.71201561,358073.85890601,"Completed Enquiries"
"Pothole","Public Enquiry",20/03/2017 21:09:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315211.97062295,369276.01362994,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 07:56:00,"EASTERN DIVISION","BELFAST SOUTH",334958.80816612,371040.08712211,"Completed Enquiries"
"Pothole","Correspondence",21/03/2017 08:36:11,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350933,381980.03125,"Completed Enquiries"
"Pothole","Correspondence",21/03/2017 09:14:31,"SOUTHERN DIVISION","ARDS & NORTH DOWN",352048.71875,379777.1875,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",21/03/2017 09:32:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",284225.38798574,360983.68487001,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/03/2017 09:59:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",248210.04495809,411830.56417746,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 10:46:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",194791.98172684,358314.81500966,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 10:52:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",202826.27666625,358179.26388636,"Completed Enquiries"
"Pothole","Public Enquiry",21/03/2017 10:52:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",202855.24859919,358184.15868781,"New Enquiries"
