scenario,policy,frequency_days,capacity_rate,spot_radius_m,use_sections,selected_sections,section_treatment_cost,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,event_reduction_pct,expected_spot_interventions,used_capacity,expected_spot_intervention_rate,expected_prevented_by_spot
strong_asset,risk,1,0.0,200.0,True,755,3125000.0,28618927.999999996,25424687.799999997,3194240.1999999993,0.11161285286437003,38461.0,0.2208063209076175,0.0,0,0.0,0.0
strong_asset,risk,1,0.05,200.0,False,0,0.0,28618927.999999996,27624181.603219416,994746.3967805803,0.03475833884415868,46668.759707014186,0.05452269637329446,1885.449083642002,2468,0.03819791498464348,2691.240292985551
strong_asset,risk,1,0.05,200.0,True,755,3125000.0,28618927.999999996,24931964.20308855,3686963.7969114445,0.12882955633109125,36607.17886250242,0.2583634752329331,1940.4063286987919,2468,0.03931131135937585,1853.8211374975103
strong_asset,risk,1,0.1,200.0,False,0,0.0,28618927.999999996,27021138.373933896,1597789.6260660999,0.05582982095157792,44771.09214581275,0.09296814939601401,3542.8638259722165,4936,0.07177600944027991,4588.907854186791
strong_asset,risk,1,0.1,200.0,True,755,3125000.0,28618927.999999996,24799647.565146536,3819280.4348534606,0.13345295235563895,35452.930375491276,0.2817477638676808,3730.1284447888966,4936,0.0755698631440214,3008.0696245084196
strong_asset,risk,7,0.0,200.0,False,0,0.0,28618927.999999996,28618927.999999996,0.0,0.0,49360.0,0.0,0.0,0,0.0,0.0
strong_asset,risk,7,0.0,200.0,True,755,3125000.0,28618927.999999996,25424687.799999997,3194240.1999999993,0.11161285286437003,38461.0,0.2208063209076175,0.0,0,0.0,0.0
strong_asset,risk,7,0.05,200.0,False,0,0.0,28618927.999999996,27743257.41863355,875670.5813664459,0.030597602445711664,46877.088496263306,0.05030209691524906,1879.7383616669683,2376,0.03808221964479271,2482.911503736506
strong_asset,risk,7,0.05,200.0,True,755,3125000.0,28618927.999999996,25053607.515296202,3565320.484703794,0.12457910669134059,36813.17049001887,0.254190225080655,1947.770883944176,2376,0.03946051223549789,1647.8295099810866
strong_asset,risk,7,0.1,200.0,False,0,0.0,28618927.999999996,27175654.97128735,1443273.0287126452,0.05043071594829287,45014.96072030829,0.08802753808127446,3586.602485508686,4752,0.07266212490900904,4345.039279691164
strong_asset,risk,7,0.1,200.0,True,755,3125000.0,28618927.999999996,24914935.920129567,3703992.079870429,0.1294245570578475,35666.27157189083,0.27742561645277897,3702.1055424907577,4752,0.07500213821901859,2794.7284281089032
