scenario,event_cost,section_effectiveness,selected_sections,section_treatment_cost,section_predicted_burden,section_actual_holdout_events,spot_premium,spot_effectiveness,spot_horizon_days,threshold,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,expected_prevented_events_total,event_reduction_pct,expected_spot_interventions,spot_intervention_rate,expected_prevented_by_spot,events_initially_in_selected_sections,selected_section_event_share,nominal_flagged_rate_before_prevention
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.75,7665608.000000001,6081202.585075343,1584405.414924658,0.20669011706894713,31090.046380190615,18269.953619809385,0.37013682374006046,735.3117630814118,0.014896915783659072,819.5536198094023,29084,0.5892220421393841,0.0715964343598055
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.775,7665608.000000001,6092886.180925578,1572721.819074423,0.20516595931782877,31258.600240609267,18101.399759390733,0.3667220372648042,542.0741807780104,0.010982053905551264,650.9997593907483,29084,0.5892220421393841,0.05393030794165316
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.8,7665608.000000001,6107797.771912843,1557810.228087158,0.20322070057419553,31431.268020840715,17928.731979159285,0.3632239055745398,383.3579770095295,0.007766571657405379,478.33197915930197,29084,0.5892220421393841,0.03853322528363047
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.825,7665608.000000001,6120828.649161662,1544779.350838339,0.20152078619704253,31584.279551637275,17775.720448362725,0.36012399611755924,240.26713055815867,0.0048676485121182875,325.3204483627305,29084,0.5892220421393841,0.026195299837925446
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.85,7665608.000000001,6130462.943604966,1535145.0563950352,0.20026396554520334,31692.09759928604,17667.90240071396,0.35793967586535574,145.4691524711987,0.002947106006304674,217.50240071396277,29084,0.5892220421393841,0.016997568881685576
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.875,7665608.000000001,6138318.055528156,1527289.9444718445,0.19923924422848707,31769.947120036853,17590.052879963147,0.35636249756813504,89.00357047925812,0.001803151752010902,139.65287996315328,29084,0.5892220421393841,0.010149918962722852
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,0.9,7665608.000000001,6145396.639545195,1520211.3604548061,0.19831582314864077,31837.5627851376,17522.4372148624,0.3549926502200648,43.37518683803557,0.0008787517592794888,72.03721486240326,29084,0.5892220421393841,0.0059359805510534845
integrated_authority_good_ops,155.3,0.6,2971,1197770.0,23695.59847484786,29084,75.0,0.6,14,1.001,7665608.000000001,6153330.880000457,1512277.1199995438,0.19728077929363771,31909.600000000006,17450.399999999994,0.35353322528363035,0.0,0.0,0.0,29084,0.5892220421393841,0.0
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.2,13465408.0,11457394.981117934,2008013.018882066,0.14912381554885423,27609.451231552932,21750.548768447068,0.44065131216464887,20529.49348115318,0.4159135632324388,11813.998768448475,15287,0.3097042139384117,0.963128038897893
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.225,13465408.0,11388184.996439816,2077223.0035601836,0.15426365124325855,27834.39280542181,21525.60719457819,0.4360941489987478,19484.901112916512,0.3947508329197024,11589.057194579555,15287,0.3097042139384117,0.9338735818476499
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.25,13465408.0,11301021.446211126,2164386.5537888743,0.1607367971166469,28219.82105239743,21140.17894760257,0.42828563508108936,17946.434104886896,0.3635825385917118,11203.628947603755,15287,0.3097042139384117,0.8877228525121555
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.275,13465408.0,11210719.601751016,2254688.3982489835,0.16744300642423784,28753.132196866318,20606.867803133682,0.41748111432604706,16060.12110751586,0.32536712130299555,10670.31780313473,15287,0.3097042139384117,0.8280591572123177
