scenario,event_cost,intervention_premium,effectiveness,suppression_horizon_days,threshold,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,expected_prevented_events,event_reduction_pct,expected_interventions,intervention_rate,nominal_flagged_rate_before_suppression
strong_asset_90d,579.8,300.0,0.6,90,0.25,28618927.999999996,22058685.849151053,6560242.150848944,0.22922738932950054,26869.078623352503,22490.921376649636,0.4556507572254355,21599.980211084,0.43760089568646676,0.8877228525121555
strong_asset_90d,579.8,300.0,0.6,90,0.275,28618927.999999996,21971035.58169319,6647892.418306805,0.23229005706666603,27735.530371442324,21624.46962856007,0.43809703461421545,19633.250241079877,0.39775628527309315,0.8280591572123177
strong_asset_90d,579.8,300.0,0.6,90,0.3,28618927.999999996,21926441.88338988,6692486.116610117,0.23384824604926216,28569.73093053938,20790.26906946262,0.42119669913818114,17872.372966185576,0.36208211033601245,0.7726904376012966
strong_asset_90d,579.8,300.0,0.6,90,0.325,28618927.999999996,21939533.601907223,6679394.398092773,0.2333907964020446,29391.015782597293,19968.98421740482,0.40455802709486843,16328.74217049723,0.33080920118511403,0.7213128038897894
strong_asset_90d,579.8,300.0,0.6,90,0.35,28618927.999999996,22006509.143941842,6612418.856058154,0.231050543055217,30228.343178550567,19131.65682145186,0.387594344032606,14933.719230032173,0.3025469860217215,0.6726904376012965
strong_asset_90d,579.8,300.0,0.6,90,0.375,28618927.999999996,22090806.327380553,6528121.672619443,0.22810503847731278,31066.594605435937,18293.40539456593,0.3706119407326593,13594.649250465507,0.2754183397582153,0.6243922204213939
strong_asset_90d,579.8,300.0,0.6,90,0.4,28618927.999999996,22267205.42975971,6351722.570240285,0.221941316957794,32083.862292521622,17276.137707480197,0.3500027898597726,12216.606908485659,0.24750013996121675,0.5722649918962723
strong_asset_90d,579.8,300.0,0.6,90,0.425,28618927.999999996,22483784.20394084,6135143.796059158,0.21437364097142836,33145.610125178035,16214.389874823612,0.3284925015158421,10886.531511172887,0.22055371781144423,0.5209481361426256
strong_asset_90d,579.8,300.0,0.6,90,0.45,28618927.999999996,22686654.700771954,5932273.299228042,0.2072849583753816,34131.73029065745,15228.269709344337,0.3085143782281716,9656.924927457392,0.19564272543471217,0.4720421393841167
strong_asset_90d,579.8,300.0,0.6,90,0.475,28618927.999999996,22931313.805813182,5687614.194186814,0.19873610200168276,35135.92432066701,14224.075679334259,0.2881700907482373,8531.682948926618,0.1728460889166657,0.42518233387358184
strong_asset_90d,579.8,300.0,0.6,90,0.5,28618927.999999996,23211975.84011705,5406952.159882948,0.1889292345220949,36106.56114706963,13253.438852931691,0.26850564937055044,7591.305623443074,0.15379468442955985,0.3833670988654781
strong_asset_90d,579.8,300.0,0.6,90,0.525,28618927.999999996,23483001.859907378,5135926.140092619,0.17945906779221849,37024.26882124284,12335.731178758337,0.24991351658746272,6721.102657789919,0.1361649647040097,0.3436588330632091
strong_asset_90d,579.8,300.0,0.6,90,0.55,28618927.999999996,23806376.65700383,4812551.342996165,0.16815973480894064,38007.55503582302,11352.444964178047,0.2299928072159032,5898.654157396748,0.1195027179375354,0.30567260940032415
strong_asset_90d,579.8,300.0,0.6,90,0.575,28618927.999999996,24108379.31438927,4510548.6856107265,0.15760718520311898,38919.37390474461,10440.626095256475,0.2115199776186263,5143.0877480090585,0.1041954568073148,0.26952998379254456
strong_asset_90d,579.8,300.0,0.6,90,0.6,28618927.999999996,24482565.993782528,4136362.0062174685,0.14453238801318724,39937.786498309295,9422.213501691374,0.1908876317198279,4422.124606822142,0.0895892343359429,0.23397487844408427
strong_asset_90d,579.8,300.0,0.6,90,0.625,28618927.999999996,24861751.058312085,3757176.9416879117,0.1312829377008081,40934.07308043666,8425.926919563775,0.1707035437512832,3760.58495419257,0.07618689129239405,0.20135737439222043
strong_asset_90d,579.8,300.0,0.6,90,0.65,28618927.999999996,25257826.111241817,3361101.888758179,0.11744331893766878,41928.192090354525,7431.8079096458705,0.15056336932020817,3159.5344574551227,0.0640100173714571,0.17040113452188008
strong_asset_90d,579.8,300.0,0.6,90,0.675,28618927.999999996,25608991.389124304,3009936.610875692,0.10517293348219377,42816.288432091285,6543.7115679089175,0.1325711419754602,2613.6911872645364,0.0529516042800757,0.14280794165316046
strong_asset_90d,579.8,300.0,0.6,90,0.7,28618927.999999996,25994612.230948642,2624315.7690513544,0.09169860482025584,43718.8825632157,5641.117436784425,0.11428519928655384,2154.6804025891283,0.04365235823721897,0.11774716369529983
strong_asset_90d,579.8,300.0,0.6,90,0.725,28618927.999999996,26403150.455810208,2215777.5441897884,0.07742349902797857,44670.51605039541,4689.483949604454,0.09500575262570077,1677.2841659026726,0.033980635451836966,0.09288897893030794
strong_asset_90d,579.8,300.0,0.6,90,0.75,28618927.999999996,26762517.512994777,1856410.4870052189,0.06486652774014523,45491.694524909246,3868.3054750905176,0.07836923571901852,1288.110091438234,0.026096233619089016,0.0715964343598055
strong_asset_90d,579.8,300.0,0.6,90,0.775,28618927.999999996,27101407.07491353,1517520.9250864647,0.053025079244284234,46250.341907462825,3109.658092536975,0.06299955616971585,951.529456483159,0.01927733906975606,0.05393030794165316
strong_asset_90d,579.8,300.0,0.6,90,0.8,28618927.999999996,27436040.607037775,1182887.392962221,0.04133234455749779,46967.88958906147,2392.110410938415,0.04846252858465411,680.1940775926854,0.013780268994989575,0.03853322528363047
strong_asset_90d,579.8,300.0,0.6,90,0.825,28618927.999999996,27747303.916344766,871624.0836552307,0.030456210087786335,47626.05655191298,1733.94344808697,0.035128513940174605,445.7210917434302,0.009030005910523302,0.026195299837925446
strong_asset_90d,579.8,300.0,0.6,90,0.85,28618927.999999996,27997074.843052935,621853.1569470614,0.021728736902621282,48140.7404973899,1219.2595026100912,0.024701367556930656,283.57834214382103,0.0057451041763334895,0.016997568881685576
strong_asset_90d,579.8,300.0,0.6,90,0.875,28618927.999999996,28222286.170091115,396641.82990888134,0.013859423033206603,48590.64954146672,769.3504585332927,0.015586516582927017,164.7585530841099,0.0033378961321740255,0.010149918962722852
strong_asset_90d,579.8,300.0,0.6,90,0.9,28618927.999999996,28381757.52246036,237170.4775396362,0.008287189427208323,48905.91419315262,454.0858068473912,0.009199469344557995,87.0282441559709,0.0017631329853316632,0.0059359805510534845
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.2,28618927.999999996,44954332.150240004,-16335404.150240008,-0.5707902179368847,25890.718383479263,23469.281616522967,0.4754716697026081,24143.600734965767,0.489132916024428,0.963128038897893
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.225,28618927.999999996,43914087.77541317,-15295159.775413174,-0.5344420928489416,26248.80988692924,23111.19011307277,0.468216979600299,23137.419612140697,0.46874837139669157,0.9338735818476499
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.25,28618927.999999996,42366987.243602015,-13748059.243602019,-0.48038344565533764,26869.078623352503,22490.921376649636,0.4556507572254355,21599.980211084,0.43760089568646676,0.8877228525121555
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.275,28618927.999999996,40430217.45834624,-11811289.458346244,-0.41270901056623244,27735.530371442324,21624.46962856007,0.43809703461421545,19633.250241079877,0.39775628527309315,0.8280591572123177
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.3,28618927.999999996,38730046.94618765,-10111118.946187656,-0.3533018059302451,28569.73093053938,20790.26906946262,0.42119669913818114,17872.372966185576,0.36208211033601245,0.7726904376012966
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.325,28618927.999999996,37291816.99060063,-8672888.990600634,-0.30304730458809065,29391.015782597293,19968.98421740482,0.40455802709486843,16328.74217049723,0.33080920118511403,0.7213128038897894
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.35,28618927.999999996,36047191.964011334,-7428263.964011338,-0.25955772920674525,30228.343178550567,19131.65682145186,0.387594344032606,14933.719230032173,0.3025469860217215,0.6726904376012965
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.375,28618927.999999996,34872495.55266252,-6253567.552662525,-0.21851159318974234,31066.594605435937,18293.40539456593,0.3706119407326593,13594.649250465507,0.2754183397582153,0.6243922204213939
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.4,28618927.999999996,33753259.24511486,-5134331.245114867,-0.1794033391158071,32083.862292521622,17276.137707480197,0.3500027898597726,12216.606908485659,0.24750013996121675,0.5722649918962723
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.425,28618927.999999996,32719301.13074325,-4100373.130743254,-0.1432748679735053,33145.610125178035,16214.389874823612,0.3284925015158421,10886.531511172887,0.22055371781144423,0.5209481361426256
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.45,28618927.999999996,31766095.517565638,-3147167.5175656416,-0.10996804344193611,34131.73029065745,15228.269709344337,0.3085143782281716,9656.924927457392,0.19564272543471217,0.4720421393841167
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.475,28618927.999999996,30952802.114392456,-2333874.1143924594,-0.08155001872860017,35135.92432066701,14224.075679334259,0.2881700907482373,8531.682948926618,0.1728460889166657,0.42518233387358184
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.5,28618927.999999996,30349321.387276925,-1730393.3872769289,-0.06046324961147843,36106.56114706963,13253.438852931691,0.26850564937055044,7591.305623443074,0.15379468442955985,0.3833670988654781
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.525,28618927.999999996,29802182.578760326,-1183254.5787603296,-0.04134517473052554,37024.26882124284,12335.731178758337,0.24991351658746272,6721.102657789919,0.1361649647040097,0.3436588330632091
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.55,28618927.999999996,29352291.29578718,-733363.2957871854,-0.02562511411284118,38007.55503582302,11352.444964178047,0.2299928072159032,5898.654157396748,0.1195027179375354,0.30567260940032415
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.575,28618927.999999996,28943910.415066224,-324982.4150662273,-0.011355506225328474,38919.37390474461,10440.626095256475,0.2115199776186263,5143.0877480090585,0.1041954568073148,0.26952998379254456
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.6,28618927.999999996,28640247.54911569,-21319.54911569506,-0.0007449457616195499,39937.786498309295,9422.213501691374,0.1908876317198279,4422.124606822142,0.0895892343359429,0.23397487844408427
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.625,28618927.999999996,28397453.032243077,221474.96775691956,0.007738758340526228,40934.07308043666,8425.926919563775,0.1707035437512832,3760.58495419257,0.07618689129239405,0.20135737439222043
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.65,28618927.999999996,28228420.408140447,390507.5918595493,0.013645081040755591,41928.192090354525,7431.8079096458705,0.15056336932020817,3159.5344574551227,0.0640100173714571,0.17040113452188008
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.675,28618927.999999996,28066383.84338977,552544.1566102281,0.019306948066336663,42816.288432091285,6543.7115679089175,0.1325711419754602,2613.6911872645364,0.0529516042800757,0.14280794165316046
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.7,28618927.999999996,28020442.745462365,598485.2545376308,0.02091221776502708,43718.8825632157,5641.117436784425,0.11428519928655384,2154.6804025891283,0.04365235823721897,0.11774716369529983
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.725,28618927.999999996,27980133.028591383,638794.971408613,0.022320716254941943,44670.51605039541,4689.483949604454,0.09500575262570077,1677.2841659026726,0.033980635451836966,0.09288897893030794
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.75,28618927.999999996,27973598.620964598,645329.3790353984,0.022549040936662563,45491.694524909246,3868.3054750905176,0.07836923571901852,1288.110091438234,0.026096233619089016,0.0715964343598055
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.775,28618927.999999996,27996035.069898732,622892.9301012643,0.021765068562360698,46250.341907462825,3109.658092536975,0.06299955616971585,951.529456483159,0.01927733906975606,0.05393030794165316
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.8,28618927.999999996,28075559.078790236,543368.92120976,0.018986347818819773,46967.88958906147,2392.110410938415,0.04846252858465411,680.1940775926854,0.013780268994989575,0.03853322528363047
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.825,28618927.999999996,28166370.886801846,452557.11319814995,0.015813209816878886,47626.05655191298,1733.94344808697,0.035128513940174605,445.7210917434302,0.009030005910523302,0.026195299837925446
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.85,28618927.999999996,28263695.2003365,355232.7996634953,0.012412512434550145,48140.7404973899,1219.2595026100912,0.024701367556930656,283.57834214382103,0.0057451041763334895,0.016997568881685576
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.875,28618927.999999996,28377192.161700822,241735.83829917386,0.008446711850953114,48590.64954146672,769.3504585332927,0.015586516582927017,164.7585530841099,0.0033378961321740255,0.010149918962722852
medium_patch_premium_90d_stress,579.8,1240.2,0.6,90,0.9,28618927.999999996,28463581.47761581,155346.52238418534,0.005428104168827895,48905.91419315262,454.0858068473912,0.009199469344557995,87.0282441559709,0.0017631329853316632,0.0059359805510534845
